Patient_ID,1563591_at,1570350_at,200063_s_at,206289_at,206847_s_at,208129_x_at,208493_at,208557_at,208604_s_at,209359_x_at,209360_s_at,209905_at,209905_at.1,210365_at,210805_x_at,211180_x_at,211181_x_at,211182_x_at,211620_x_at,213147_at,213147_at.1,213150_at,213150_at.1,213823_at,213844_at,214457_at,214639_s_at,214651_s_at,214651_s_at.1,217263_x_at,221691_x_at,221923_s_at,231786_at,235521_at,235753_at,237697_at,238571_at,238808_at,243058_at,Leukemia
Sample_1866,3.46372648665784,3.81500701993249,12.797403577711501,5.15900644194152,3.53847176006379,5.247986908039031,3.5515948950026,4.482849404822019,5.029268635957981,5.3709898088387895,6.876529456007691,4.34413626776343,4.34413626776343,4.65053068160477,4.12875508615644,5.6932300868743,4.11151758643563,4.35658788992611,4.80519652394351,4.98847717008,4.98847717008,3.3624932626999104,3.3624932626999104,4.47291843924371,3.5376256895279106,3.0295004154967202,3.76196471778582,3.3442503067826004,3.3442503067826004,4.07369031188007,10.6322744631587,9.48649240329498,2.86732740309861,3.0632002920328905,3.7748971456463702,3.83596998449015,3.70197797323625,2.94666832489375,4.9122331877031105,CLL
Sample_2040,3.21483750112651,3.6189423138792205,12.4084894847488,5.09058680408794,3.63502774414586,6.77209117658516,3.8007119857635896,5.20799406391059,5.317446800202441,6.491997326502889,8.657414269508429,4.06707491481614,4.06707491481614,7.56169583783921,4.91403168754085,6.9084088463013105,6.099201686711219,5.39335783739861,4.69142186186072,5.57670826820179,5.57670826820179,3.4793254651637,3.4793254651637,4.714422244103219,4.37441883129567,3.40229926614048,3.7661923538010496,3.2174891105376804,3.2174891105376804,5.00060904010983,10.1817378121709,10.3487102677323,2.8572173182161498,2.9915474340856005,4.17426812436287,3.8659609581118604,4.05399543593845,3.0764447801168595,5.80692832847347,AML
Sample_938,3.11894912321661,3.35111418731439,12.639366298660901,5.06725998382906,3.27924503389135,6.20434090034596,3.6551557786531204,4.06438390226283,4.51314689513743,6.08768338041355,10.460442810803901,3.8592456691026698,3.8592456691026698,4.68503908912881,4.8630567241930995,6.67183343254218,5.067727220559,4.7542757389647194,4.93330300827888,4.6866861345196105,4.6866861345196105,2.87177962802966,2.87177962802966,3.99839710043273,3.6963099215926896,2.9620798416965095,3.7232220085388397,3.06374159739867,3.06374159739867,3.9803493415112996,11.010910453592999,9.151745753129788,3.1961601633702896,3.39940089409524,3.2550219627067407,3.5077662740259905,3.7369696681912403,2.96364809109473,5.12464666754642,ALL
Sample_2229,3.00008829967947,3.6303218880870403,12.627327009120199,5.27913154654296,4.11816663715819,6.28807106275399,4.325340718994299,4.66992718134614,5.079612613892451,6.35743205710138,7.65651770236735,4.226267912892951,4.226267912892951,5.85218258354041,5.369406572245969,6.75033014895233,4.87286567855292,4.94014937099426,4.86363684295638,5.094559603348441,5.094559603348441,3.41252879624331,3.41252879624331,4.74607830617805,3.98664842656227,3.2610366745316295,4.3607907678179805,4.08449593593464,4.08449593593464,3.82410638778772,11.10883241465,10.6108094822163,2.68838793157487,2.93758312688777,3.84062984494638,3.8253515651560597,3.74035966685346,2.93794328902555,4.954082423633451,ALL
Sample_2289,2.9433088826168197,3.4388841146471805,12.9610581833087,5.19417246393394,3.53725244888052,6.764451352671941,3.5123326846851404,3.9113213134963103,4.730371291291281,6.5526196548317195,10.781608598543501,4.01649982864475,4.01649982864475,8.44967643346612,5.1027817637978305,6.94005838298654,5.12339851373836,4.66587784547505,5.1539556654565,4.36283402232226,4.36283402232226,3.4521962429625397,3.4521962429625397,3.9366478851022295,3.5396790248740397,2.9095906626422,3.4821257339561402,3.5347613092852206,3.5347613092852206,3.9422063530509703,12.005000905761399,11.1932680957587,2.7034642023486604,3.0604380141725294,3.52225091015768,3.67986440891925,3.61872864512606,2.94209735947075,4.87944532093649,AML
Sample_1533,3.01187304930617,3.76101151776433,12.5183904710237,5.278683020980621,3.35877961418875,5.318102016807019,3.62226021057996,3.7147864700207402,4.45869908044704,5.42063414928387,10.012315193837802,3.95227684131649,3.95227684131649,5.45150214982666,4.99899622852675,5.83200339407496,4.76372487556868,4.79477533710975,4.98545122724707,4.6691510477662,4.6691510477662,3.30095616711972,3.30095616711972,3.86294944279978,3.8441940002703396,2.74777676784869,3.88780412104136,3.94145169551215,3.94145169551215,4.02805831330723,11.061691466388499,9.41727408690626,2.79732810780266,3.0966870670524402,3.7266919205711604,3.8476160214209996,3.54793907951648,2.7673583926611203,4.683177054724339,ALL
Sample_1749,3.00544531557558,3.89689980621895,11.2683003526106,5.424279003435579,4.39340373002785,6.59555659432629,3.9371275071335696,5.5777466979492,5.043587308814731,6.408826217558611,7.06910637762623,8.30994501558514,8.30994501558514,7.62091829960663,5.68960070030461,6.97911668482813,5.662617619898129,5.780430081297231,5.52369754741029,6.80880125116277,6.80880125116277,7.23057163014414,7.23057163014414,4.625858979838879,8.74831858304698,3.09427760934597,4.596849075012869,10.7654694120443,10.7654694120443,4.35805694498981,10.2758074733013,9.862332189219151,2.73318882123984,4.09469297942859,4.44069088786185,3.91331577624034,3.65251682186464,2.9594499314314104,5.171641212831161,AML
Sample_1806,3.0972642413638503,3.42768517201999,12.2524142185693,5.01358288460894,3.2247373796477903,6.25961979259046,3.4283151901618396,3.89632347764511,4.52720374288766,6.10230589112376,9.63179039131866,4.08785896300367,4.08785896300367,5.815395731664231,5.26057054840869,6.43021855744382,4.96813959009053,5.02695804564447,4.96889804737802,4.830712392705269,4.830712392705269,3.2432077410964304,3.2432077410964304,4.28636475140783,3.8379422300171298,3.22313653207149,3.74044473548719,3.3070596410259503,3.3070596410259503,3.74133608123205,10.736831613842599,10.033916925636301,2.77796211790537,2.75886923117823,3.34549276061027,3.8677259082042097,3.55927707687191,3.0525598979091297,4.8630836979085705,AML
Sample_1333,3.14039102487112,3.27535073412545,11.8085430800016,5.85485973164516,4.98295963297686,6.807250505042879,3.91174731595859,4.72409150942034,4.85571375498217,6.523391540259969,8.21146667129451,7.17743128388479,7.17743128388479,7.62310436428286,5.3197917264620305,7.04025083535242,4.8200415455081,4.80153658110408,4.62426121085296,5.57368346093035,5.57368346093035,6.560848491029089,6.560848491029089,4.20709265056822,7.02306992136194,3.0541371436884304,4.43010535940466,8.924134788568901,8.924134788568901,4.05719517029966,10.3610447973791,10.056647052010801,2.78068881026793,6.0377676635825095,5.55238529422639,3.84847571306177,3.41713082050754,2.86351069411762,4.951504650222169,AML
Sample_1376,3.20478326317065,3.6282026585632496,12.6755115205618,4.927417853652879,2.9639303940112596,5.77137381185034,4.10929750122168,3.9910195876118397,4.7329494970515995,5.681562422935951,10.010451794136301,4.150984203427471,4.150984203427471,5.4261568766692605,4.451626914195559,6.05386034570284,4.14316602592292,4.45427318876751,4.841762046819519,4.64562089253151,4.64562089253151,3.32018686037866,3.32018686037866,3.9920431161822796,3.8968504025182797,3.0302137801632703,3.3871446149764597,3.1768135397748103,3.1768135397748103,4.03664965021831,11.5007941338253,10.4088034836493,2.9192594948622994,2.9264104423597597,3.41111616346527,3.6038820964804303,3.47348775316029,2.95195940814691,4.76968317245237,ALL
Sample_1582,2.91773270122938,3.723906988381,12.5370711657658,5.32119359657622,3.64970928258549,5.97333266244339,3.9792392946691097,4.71963779670048,5.0254647731414295,5.24545596290178,8.3443900383167,3.79311490600585,3.79311490600585,4.397208599253609,4.85546083953258,6.00335433583896,4.289068347716009,4.58039690021999,4.769012682716889,4.54091001126398,4.54091001126398,3.1859881734879,3.1859881734879,4.32470977086815,3.8638873513609804,3.11266943309276,3.8833440939913197,3.1042335405089303,3.1042335405089303,4.0084441468201,11.446969488515599,9.53109959554167,2.7559579529233,2.9875775080770297,3.49929449317509,3.58924943342354,3.5657027473090297,2.99700625578975,5.04597528485795,CLL
Sample_383,3.0643912165621,3.6106651481107197,12.744467193314199,7.607847956905,7.161065157363209,5.51707512689835,3.62561430809014,7.97066326555074,5.71029164058134,5.386914444150291,10.6690960500181,9.87744900220791,9.87744900220791,8.42317449695968,6.07552535318378,6.16998636362966,5.698856077081269,5.7821900444068595,5.65716112884634,7.7150146181205095,7.7150146181205095,9.208388117765688,9.208388117765688,5.7097225079525495,10.634946167057699,3.6213026393059597,5.9214460516461305,12.151009824695999,12.151009824695999,4.3673931759231,11.5059637397647,9.23211509369651,3.21588693664708,8.85640318547332,7.93038446300481,3.45584117555038,3.9037143824145604,3.37550225387193,4.79736497813892,AML
Sample_788,3.29429214118137,3.7363535094717903,12.4957858468399,6.5358877890947,6.556416200302251,5.84426470892096,4.31016121171287,6.20232539756616,5.188577792273519,6.208501640038179,8.40614167888446,9.251389654107259,9.251389654107259,5.12907046893524,5.2400726341940995,6.54946198443874,4.93989334954838,4.737984353799731,4.86632719869503,7.21389763488808,7.21389763488808,9.386683558905599,9.386683558905599,4.67813214141682,9.689261027361999,4.11820237588855,4.3670868654992905,11.415246856489999,11.415246856489999,4.15745610932217,10.618543019656698,10.058606716308098,2.9019851388952596,7.126231268375349,6.92413051265341,4.23659909237201,3.8796651223083596,3.10176859402039,5.49883396272833,AML
Sample_719,2.94228684955435,3.5254258762744097,12.5758301522298,5.41369311004956,3.5876763868874297,5.880937161330451,3.56825104474196,4.34468378086412,4.97326188432861,5.57762615852325,7.168323996789299,4.04791319845222,4.04791319845222,5.9114438619698095,4.1783738382529805,6.13083344072497,4.7532045025341105,4.5008109566929,4.542777155629049,4.97640383145845,4.97640383145845,3.31031067617019,3.31031067617019,4.1180315599230495,4.05627548275066,3.1217095178552596,3.60717122599506,3.5808717790681297,3.5808717790681297,3.99161373655607,10.989300034191,10.230026526525402,2.8250866483407404,2.86187431515257,3.42004287992552,3.6376322599469195,3.6366636773359002,3.0260615777718596,4.99013786118954,CLL
Sample_2044,3.42097170466262,3.7389135783505,12.743923003101301,5.136357586628611,3.6715519793836897,6.10396862051332,3.9647316535192205,4.50091766763959,4.98506800268213,5.9382987675962005,6.98787790796733,4.0418434003772,4.0418434003772,5.61140046600124,4.5563407563775895,6.240984348216389,4.84529858585358,5.1762543876302995,5.12769006237495,4.89347367768951,4.89347367768951,3.39537741247576,3.39537741247576,4.25116512321331,3.7282545037185497,3.53621725391636,3.6383678017471097,3.30557804350223,3.30557804350223,4.0342373356478305,11.0558318763143,10.2137686121776,2.8298885716226,3.34842315364587,3.5030821925373705,3.6704074335559795,3.8000372112635294,2.88362994245353,4.86395008711067,CLL
Sample_904,3.0194688363327797,3.79642135114869,12.071759103315198,5.73441080684749,5.357057288465151,7.7798166102231106,4.04058836465635,4.96678207880637,4.957475042032599,7.53679544942736,9.72379767188597,7.76053918345135,7.76053918345135,4.435055346161651,6.120811512635259,7.947328509803969,5.63711757928347,5.40005583952738,5.23343347733019,6.70438010487716,6.70438010487716,7.224112327686349,7.224112327686349,4.16019952005545,8.75197210095967,3.40057207244102,5.01497100285598,10.1442067309689,10.1442067309689,4.2690653058268895,10.0034645285337,9.7456228150109,2.6465174445660096,6.42718999569997,5.54727891844059,3.9965432314220095,3.72662051376255,2.9173101820847203,5.01176361995346,AML
Sample_2295,3.02055054203179,3.67327912127665,12.5009418391566,5.56199501888657,3.41300468346071,5.461489751069861,3.8980014864523898,4.32028512642182,4.71944529645068,5.60437308546481,8.05831979177222,3.76515976236434,3.76515976236434,4.00716182532895,4.5766640695485,5.657081819769549,4.32592546670343,4.619711666732639,4.758249827016559,4.8837422858004595,4.8837422858004595,3.183142521279,3.183142521279,3.74517652974437,3.9536928881743103,3.1267408300498096,5.024467481718379,3.4191018035079597,3.4191018035079597,3.6645447762175603,10.741051075005501,9.56882939380703,2.76320673313689,3.38500145789001,3.7271224435925,3.9268983411735396,3.7460731221605803,2.8425629195104,4.98662668622789,CLL
Sample_2144,3.20966220154778,3.54394967224491,12.4542641629531,5.3553946292333,3.2425696774754,4.44351113146066,3.63718701955198,4.42283999254147,4.796127157266679,5.30168029912362,5.5598883292686105,4.24790125524588,4.24790125524588,4.27946930062952,4.8824414617535705,6.19500184016762,5.00614865428285,4.88151871559901,5.115656367805401,4.670846467254719,4.670846467254719,3.6529147436482297,3.6529147436482297,3.9450252842307596,3.53328466824804,3.2561513199721404,4.52891823650325,3.48794288332725,3.48794288332725,4.02810243667302,11.1197719493346,10.269902214091001,2.9726060995724906,3.12825772036497,3.61592707719212,4.0183664914308705,3.7631095346783,2.91844577563677,5.16551011391147,CLL
Sample_1393,3.36783024640822,3.70994410145614,12.7203471033098,5.4066207593239906,3.6465772453883702,6.3999776179198395,3.8096421875962,4.23680184797068,5.0170915994338205,6.2784391095520595,8.885199573237788,4.33935814888625,4.33935814888625,6.96225712183298,5.29581402260689,7.105757051283519,5.15376069493013,5.14505569999406,5.1490939172017,4.92209283879618,4.92209283879618,3.3104937470866096,3.3104937470866096,4.31116609818948,3.53033547566927,3.06376205859074,3.57132845653487,3.76339578721618,3.76339578721618,4.02562382437426,11.2298128157544,10.1616078064735,3.0199868715936202,3.08791049746417,3.5614115274571403,3.9594103823207796,3.5940332793337597,2.9043243960166403,4.8846909615725895,ALL
Sample_2054,3.17852490523002,4.7921343406825505,12.449446217134,5.89529998125561,3.6363687930522297,5.524448266910929,3.91354829731643,5.41248896981359,5.443779038843191,6.206343473301869,6.771903493482539,4.38530758332798,4.38530758332798,4.91340207645341,4.320024853292299,6.29063453278553,4.25418807937702,4.55894318183993,4.99768994467944,6.056436575669099,6.056436575669099,3.3738765159563,3.3738765159563,4.5317176603000195,4.1027839718658,3.6730700254576405,4.18891540126317,3.59071364534553,3.59071364534553,4.290617177373529,11.0756189014416,9.51389555958326,3.21534167987995,3.6225612613122404,4.13687427440822,3.7262791951551097,3.7202628937817996,3.3267795295979905,5.87437675628184,CLL
Sample_2263,3.1461801116674195,3.43943239818817,12.474387014978399,5.36835651023408,3.96239231493976,5.78098823997167,3.91850877915625,4.49473524376539,4.84940341342531,5.781380138492691,7.3733180803162695,4.08689972803994,4.08689972803994,5.148293551203469,4.87804387975889,6.07464604998795,4.54077695789926,4.15664089480666,4.75949101299001,4.4667257033676,4.4667257033676,3.47269610681552,3.47269610681552,4.14576887804228,4.396784385136209,3.24763733126863,3.9644472314415897,3.38887797419039,3.38887797419039,4.06118471572381,10.9151794058898,10.1530585840791,2.83477346182316,3.4187845209982,3.7554757114907904,3.86697273048715,3.6660068256205602,3.09295428966654,4.98083573194749,CLL
Sample_606,3.66389267713252,4.05677792471866,12.294063490650599,6.1036745416845894,4.16563710714491,7.144792941060739,4.37178728979765,4.9396075728241,5.31744121149534,6.9076215642841605,9.502286345933449,6.858395119987191,6.858395119987191,8.6747581139419,4.807981063665019,7.32040526325156,5.69215137066694,5.86579885980325,6.15284517011644,6.29036902828245,6.29036902828245,5.46296695343025,5.46296695343025,4.89806931489508,5.5471191383602205,3.1769957010304397,4.9571768294169996,9.48171039004917,9.48171039004917,4.8744869322252,11.162044566561699,9.82271923131168,2.77765376069303,4.18678722272793,4.77830717874868,3.7373578280706297,3.48120762643002,3.18433979030545,5.04739696483537,AML
Sample_2290,3.2408820654617,3.89708674716443,12.2146742733643,5.45636448599437,3.72183128622217,6.2305351732286205,3.66206470881427,4.655197701200049,5.22631493587199,6.2574601837714505,8.159890684162491,5.804837727620799,5.804837727620799,4.60859760629149,4.6303628045396295,6.564105578813879,4.91626493172107,4.578028436617769,4.863378689866581,5.62432769088805,5.62432769088805,6.396224668524701,6.396224668524701,4.2549880002664,6.4739453687016395,3.2813632956447,4.1253682047175095,7.617901472559309,7.617901472559309,3.77174060133473,10.574384684377401,10.7866010990361,2.9679764154114503,3.55163548487256,3.9724274740767096,3.7731100808039395,3.7391732594368197,3.11425888183895,4.960919735279219,Non-leukemia and healthy bone marrow
Sample_1760,3.18495425847862,3.32821541744946,12.458531063008001,7.67212164237314,6.77755542542969,6.34613893041876,5.2524293952893695,8.59636685496211,6.16658980725599,5.168016156326,8.41098323790512,10.0708044287981,10.0708044287981,7.5719243518262305,6.21495641074811,6.337151049791981,5.70985631004951,5.518558645394701,5.52763461413371,8.630697077000871,8.630697077000871,9.63543818596865,9.63543818596865,8.31104806565525,11.9829854178336,4.219597427310649,5.53096118683446,12.2939486652141,12.2939486652141,4.5378201982298,10.985459749530198,10.045097513268301,3.18443010191013,8.918517022536651,6.12257149365134,3.5446117543894498,3.5317353866117003,2.80331277633303,5.06572273185855,AML
Sample_1959,3.11406136227902,3.8103618561520296,12.743357515896099,5.33260845928194,3.69324013125346,6.53622038488263,4.27666489636287,4.51444915238623,5.26885502585827,6.56796423875271,7.583559958581881,3.69897706004888,3.69897706004888,6.670628234277671,5.3063550245188305,6.84040648794636,5.20428138642562,5.160625091549861,4.96250533917594,5.2084036251354,5.2084036251354,3.1479681695779003,3.1479681695779003,4.22635974524475,3.54759653223639,2.9896313103503003,3.50039854372533,3.80605471388647,3.80605471388647,3.8940295264220204,11.3932117692627,10.9810211131612,2.7934215656605,2.98694721519342,3.50326033495059,4.04385460664506,3.96968491242455,2.97156336355344,5.28428560276393,AML
Sample_468,2.9638192678241198,3.70279971627152,12.845021132381001,5.484622996791379,3.4391757080192407,5.20656442651536,4.36842417614652,4.2749130055524,4.74928140486619,5.28970623778794,9.51026464647204,6.6896148919229805,6.6896148919229805,5.69997738476261,4.6608537216157,5.841907813019849,4.8031394792842805,4.65368039283992,4.93429897543012,7.02249553582492,7.02249553582492,8.50769828716463,8.50769828716463,6.76333916771037,3.59541637818888,2.9876751353890003,3.48865484040925,9.68904129710144,9.68904129710144,3.8888930327419002,11.5055161255546,10.269777970971699,2.6955670424782,3.25479407290598,3.54325581277726,3.76086401966339,4.06341085537817,3.0021880851628198,4.96802817548962,AML
Sample_1658,3.16111713679475,3.65090708367232,12.563684737888698,4.9727670557266395,3.56227383270087,5.52926062229779,3.75308198748033,4.35428670562148,5.022908912988299,5.34695368571761,7.2105638017250895,3.9369870551150203,3.9369870551150203,5.166608500519589,4.403338820068,5.79425253153989,4.85070489167815,4.87426364393733,4.843317438658089,4.963468363598531,4.963468363598531,3.3440868953322704,3.3440868953322704,3.98520466538157,3.8456833518342597,3.17200175124017,3.73894736765765,3.22750033300715,3.22750033300715,3.94237526503415,11.117660551963999,10.429525806606302,2.9366974701798703,2.9420053130454997,3.5944413286971004,3.4007039070382703,3.79518603130422,2.95744591685592,4.9677381690349005,CLL
Sample_976,3.3972877691901404,3.84559492656726,12.2986685947248,5.313253231284129,3.68025378071289,6.66186376698476,3.92380087186881,4.39733758114681,4.839037575724451,6.34989794333549,7.23293681152217,6.00787404633314,6.00787404633314,6.28480860762863,4.42354192588032,6.81608027241993,5.18967868081541,4.952448619784231,4.9943668901122305,5.50083455288571,5.50083455288571,5.49958767345784,5.49958767345784,4.46262852385351,5.907793087135941,3.21642941577753,4.17352481302921,7.26521825230461,7.26521825230461,3.9374461822886095,10.8254970053769,10.6543517991974,2.66647590282596,3.4285402602879302,3.9771858239640294,3.94375862692485,3.7979988756639997,3.24472926537261,4.982154933943151,Non-leukemia and healthy bone marrow
Sample_2287,3.22476453158485,3.95545234831037,12.404250828379901,5.887539096773291,3.88209720645199,5.2724069205261,3.8949687654231697,4.47799590813878,4.71170220919284,4.9457315679724,6.25074489930624,4.16547416573241,4.16547416573241,4.72241429832976,4.352268066876629,5.981521190744769,4.98181115899349,4.6327505398340305,4.7611750956347,5.0785735338313405,5.0785735338313405,3.3799468782491098,3.3799468782491098,4.33968590876512,5.916957912330529,3.23933813849372,3.72159306758403,3.59936891723494,3.59936891723494,4.28226744183536,11.2377877510693,10.0762571673536,2.7951220516687,3.25966125462247,3.29736017055045,3.523501134351,3.87262125134452,3.0691879784335696,5.142628739813079,CLL
Sample_1702,3.0824976743916,3.86554282630446,11.8387024918114,5.197804956068,3.40268240940092,6.4180107770423,3.76493935962844,4.6357859785430096,4.72797412601146,6.07916217120254,7.244099339741269,4.91537712224822,4.91537712224822,6.67195970433894,4.905277109199231,6.41007247849967,5.2033882608972695,5.311887363570889,4.75742032758852,5.53144873594635,5.53144873594635,4.65442140464703,4.65442140464703,4.33505664352565,7.283901075768111,3.32431988224645,4.45801488929954,5.418997889642039,5.418997889642039,4.04553288646066,10.512028904816699,10.5448536764489,2.99254745689344,3.2922240655853794,3.51949765747302,3.6865785874240498,3.8839594732495497,3.04039702201032,5.17878535360383,CML
Sample_1636,3.2400278621526097,3.77478824341219,12.278350863331099,5.140133791868981,3.4869154416275094,5.485082755005809,3.75641073123631,4.46587709583484,5.18737460815744,5.8710034815699395,8.33724127198829,4.57462183500363,4.57462183500363,5.07542966089625,4.72314815962179,5.88073070457428,4.085895852178799,4.29093742177031,4.83856236994246,4.836387737011809,4.836387737011809,3.36476361915577,3.36476361915577,4.228339585355251,3.65802040903119,3.04084567756715,4.1970027324362205,3.19530022105313,3.19530022105313,3.75296895405865,10.3054426809763,10.3053884314208,2.7952937643505003,3.0069712027772098,3.65806130414698,3.7080202499287997,3.48031947464719,3.02768703745932,5.21007623102227,AML
Sample_2077,2.99908405418625,3.4781638813880598,12.643511446533802,5.1460278828284,3.7153941496404506,5.901833361830191,4.1809621814806,4.488477752786451,5.15702725858314,5.59109316916885,6.51788743251108,4.13767903260399,4.13767903260399,5.04162730870087,4.3934314215337,6.40275005730175,4.280200233892351,4.3936833210928,4.54985655424095,4.81959546392109,4.81959546392109,3.2677182883031803,3.2677182883031803,4.280891596133141,3.48892565169607,2.8458793620011495,3.24967118746511,3.1299946697633905,3.1299946697633905,4.10233969188235,11.1319426727947,10.3596184377892,2.8955442119598698,3.1069346931108797,3.55809406669575,3.7744350254027497,3.78626797320638,2.93064170660673,4.84841243135201,CLL
Sample_1931,2.9330155579212795,3.8403198757235404,12.552315791542899,5.31042605532663,3.08137404936581,5.36923828636225,3.63729775554498,4.12703983698679,4.56107739231167,5.29180298990608,9.48219288062478,3.96920252956268,3.96920252956268,4.951864013374459,4.742257624616889,5.74726408995999,4.52060323622221,4.52727103170965,4.72128628778516,4.63752999565326,4.63752999565326,3.2160145749145097,3.2160145749145097,3.9671273671605096,3.6916057827865805,2.8672351829229505,3.46353704862758,3.5209221074589996,3.5209221074589996,3.70428247051321,11.2987867904079,9.26452358530971,3.0409087782580797,3.1317038602444303,3.41198631821803,3.60213655071572,3.4632854983879398,2.9941426842392302,5.0984219268934,ALL
Sample_1296,3.03630107348861,3.60500178734249,12.380591454036699,5.52710603981325,3.36800117835742,6.00627071091812,3.88784616426184,3.89401391467606,4.53242216569309,5.93305563171353,10.401034107183401,4.01120714099148,4.01120714099148,5.4805884558487685,5.087201271416269,6.429804310166481,4.77784254384176,4.52905107475935,4.45516541323755,5.1709828749879,5.1709828749879,3.69389264891164,3.69389264891164,4.11794004066685,3.59623344837093,3.03802722924428,3.8220157563049195,4.05082935809837,4.05082935809837,4.08859687003529,10.878186324197399,9.700557014913938,2.6002501538417,3.12611256352957,3.5412304713102203,3.0721267908742798,3.3632512744010197,2.8727056690496005,4.81723666567681,ALL
Sample_1612,3.32810046973719,3.7794907761387795,12.941045970684801,5.456060741329581,4.14445512536863,6.62958488020227,3.79366850157734,4.95755697162744,5.29024252146317,6.699902109396019,7.9129261538861,4.11971554345068,4.11971554345068,6.1053719305550995,5.519658433662371,7.19707667264977,5.4723656103863,5.421706330678901,5.3419847199814505,5.515649258681281,5.515649258681281,3.56761692038314,3.56761692038314,4.444894785019111,3.76476569858583,3.0829609265586204,3.7473425324578398,3.51816225528841,3.51816225528841,4.05154182319415,11.5403318110052,10.202071010879001,2.87274996691344,3.27191214907882,4.26294166280589,4.0818496206043795,3.9579095986659802,3.0024446335984902,5.63464797910213,ALL
Sample_491,2.7988445474334704,3.3694950268279,12.540226315248699,5.196185873470481,3.3188693733623396,5.60942809222242,3.47743209241504,4.05258600727948,4.6116578897530704,5.511505344025941,10.6188603890574,3.4439340642259504,3.4439340642259504,5.785379631570059,4.69096026297492,6.125198849625599,4.8120750346534695,4.78199320394547,4.90360697700721,4.555348824819941,4.555348824819941,3.09547017747035,3.09547017747035,3.8555639021274,3.3091275204001005,2.83654661856965,3.1584648576546495,3.47106486620875,3.47106486620875,4.06911899260118,11.249581047399301,9.47607009136731,2.76302190410855,2.9831673999123995,3.4007865481863,3.59355248120146,3.4088828031015996,2.75983916689965,4.55631825444458,ALL
Sample_1857,2.8740953415662003,3.56923358475713,12.931650039640301,6.21802984075191,6.9215375988313195,6.77762382495835,4.47018620715538,7.22716364585039,5.348395139186651,6.47280560841015,10.4818012381111,8.904434600764711,8.904434600764711,8.38888463825784,7.39884203647856,7.11716467114186,6.95654817376457,7.115640765375219,7.021580890506389,8.05914240423927,8.05914240423927,9.261741522241499,9.261741522241499,5.8921200205424595,9.669006489128881,3.23715838297194,4.72906367749743,11.526094450919599,11.526094450919599,4.8594498729823306,12.261751931387598,11.3118326443646,3.01827574426468,7.946423167570949,6.60772244884456,3.663304200324,3.70075853207919,3.0192322648824104,4.91195658550286,AML
Sample_1694,3.00291570168154,3.6483893483825804,12.6082350645455,5.31519688562614,3.41549301449128,5.54392159200058,3.80273970137826,4.27175446601289,4.86983339548674,5.3340232896126905,7.49473720166076,3.7135770786171203,3.7135770786171203,5.367005632775539,4.91426235815504,6.041056199916261,4.85609282346372,4.875910046595901,4.866622350666731,5.01376446194476,5.01376446194476,3.15475066495239,3.15475066495239,4.41442969817079,3.83570915778915,3.07467339306437,3.62436346321446,3.30765447003902,3.30765447003902,4.07005782117182,11.3875992963384,10.199530449333698,2.86078069705329,3.12718968739556,3.31853910658868,3.8506052742914396,3.67511156260554,3.0480072399108704,4.83521257599926,CLL
Sample_1958,3.1024419733731,3.7803176192205603,12.584274835841999,5.2829177252227595,3.66889452453978,6.058716476222839,3.8423183621143995,4.3763776637856795,5.1396272529147105,5.838491237644769,7.3823576567992495,4.49285723498958,4.49285723498958,5.55697522553358,4.71551574943663,5.991723142724201,5.07661599519051,4.7564551045295,4.74990321066551,4.73520193111566,4.73520193111566,3.44073430973216,3.44073430973216,4.10133234475633,3.77650442653575,3.1024192187356094,4.4201724885430895,3.8406192596627005,3.8406192596627005,4.0171181239306195,11.160248983525,10.399431792697301,2.7687271473240695,3.02619930363301,3.8007707354072005,3.74623210258638,3.52531774813156,2.61501963113736,4.87541728490399,CLL
Sample_666,3.1303808183340496,3.8173818571995497,12.514264498394,5.360657307607751,3.8305407128176405,6.11474588544898,3.8445133052678595,4.09940790355842,5.0152786311831905,5.88154032401572,7.25160107569771,3.9959396843466495,3.9959396843466495,5.8131417356686,4.71840379606646,6.327949919078691,4.6241792694451,4.74270233612806,4.77316020944064,5.201391234812769,5.201391234812769,3.1230620967311205,3.1230620967311205,4.46265235397613,3.6438896104137997,3.21567651529127,4.03357343124696,3.25867266592391,3.25867266592391,3.8969975922908104,10.9121947528003,10.119839384020699,2.8315377625201,3.2218950318364503,3.58079559299958,3.8048767774112005,3.47369111729119,2.8297985149790095,5.0079915984704195,CLL
Sample_506,3.4136510028982903,3.7360829598201297,12.0582400399857,5.33930472850824,3.95099489963978,6.24579345034405,4.050486018331471,4.54704343651209,4.78616959863269,6.12853688118901,7.864481696061291,5.23809964023664,5.23809964023664,6.61522637065575,5.420778741365499,6.63954924713284,5.02828986740367,5.39425716139245,4.94973847969586,5.33484834408128,5.33484834408128,4.61330111767591,4.61330111767591,4.44693102514106,3.86549037517531,3.40892504153973,3.78905800477854,5.97527458170826,5.97527458170826,3.9532822982556097,10.7130592857538,10.237519095453301,2.9598406853036803,3.00048670339519,3.92519468899601,3.61050593438218,3.53444684436902,3.32024359017681,5.09494636414705,CML
